dataset,processed_input,reference,max_new_tokens,stop_sequence,extraction_method,evaluation_metric,id
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jeffrey thought Craig probably had gum and asked for a piece, because _ had fresh breath.
Options:
A. Jeffrey
B. Craig
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_367
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Sarah thought that Elena was overpacking for Hawaii, because _ had a very full suitcase.
Options:
A. Sarah
B. Elena
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_368
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Angela beat Mary in the weightlifting competition, but it wasn't fair. _ had been taking steroids.
Options:
A. Angela
B. Mary
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_369
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
It took a less time for Katrina to read the book than Cynthia since _ was a better reader.
Options:
A. Katrina
B. Cynthia
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_370
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The gothic lolita style suited Victoria better than Sarah because _ looked the worst in frilly dresses.
Options:
A. Victoria
B. Sarah
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_371
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The bill had extra charges for past due and hookup. I owe the _ for being a new customer.
Options:
A. past due
B. hookup
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_372
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jennifer got about with a seeing-eye dog but Mary did not because _ was sighted.
Options:
A. Jennifer
B. Mary
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_373
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Elena brought the horse to the stables owned by Cynthia, so _ could sell the animal.
Options:
A. Elena
B. Cynthia
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_374
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The shoe james bought got pinched by a nail while jogging because the _ is soft.
Options:
A. shoe
B. nail
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_375
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Derrick showed Jason how to cut the tiles for their kitchen, and _ was shown appreciation for their help.
Options:
A. Derrick
B. Jason
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_376
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
We were making orange jack o lanterns and  bought candles to put in the oranges, the candles did not fit. The _ were too big.
Options:
A. candles
B. oranges
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_377
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Steven asked Joseph to have their stomach examined after _ had a night full of really bad gas issues.
Options:
A. Steven
B. Joseph
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_378
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Betty gave the full pitcher to Rachel so _ could fill her glass with water.
Options:
A. Betty
B. Rachel
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_379
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Samantha wanted to reduce smoking by relying on a new nicotine patch and therapy video, but the _ was boring.
Options:
A. patch
B. video
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_380
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Cynthia gave a rabbit as a companion to Carrie because _ explained they were lonely.
Options:
A. Cynthia
B. Carrie
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_381
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
I don't want to use that iron on my new shirt, and, yes, it's because the _ is too cheap.
Options:
A. iron
B. shirt
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_382
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Mary thinks Sarah has beautiful skin, even though _ actually has the better complexion of the two.
Options:
A. Mary
B. Sarah
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_383
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
I look forward to the Sunday newspaper so I can look at the comics.  This is the only reason I still get the _ in this day and age.
Options:
A. newspaper
B. comics
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_384
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The arrow stuck to the bark but not the stone because the _ was flimsy.
Options:
A. bark
B. stone
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_385
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Katrina did not value the antique pictures as much as Lindsey because _ was a history buff.
Options:
A. Katrina
B. Lindsey
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_386
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The teenager chose a jeweled pin for her belly piercing, but the _ was too tiny.
Options:
A. piercing
B. pin
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_387
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Ryan grew the houseplant from seed, but Matthew bought a plastic plant instead, because _ tended to neglect plants.
Options:
A. Ryan
B. Matthew
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_388
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
At the ballgame, Matthew was really thirsty and Aaron was not. _ took his beverage.
Options:
A. Matthew
B. Aaron
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_389
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Since Craig wears clear contacts and William wears colored ones, it is safe to assume that _ loves the color of their eyes.
Options:
A. Craig
B. William
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_390
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Terry tried to bake the eggplant in the toaster oven but the _ was too big.
Options:
A. eggplant
B. toaster
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_391
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The room at the hotel cost more to stay in than the room at the inn because the _ was nicer.
Options:
A. hotel
B. inn
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_392
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Nelson wanted to be an actor so Neil got them an audition because _ had poor connections in the movie industry.
Options:
A. Nelson
B. Neil
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_393
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Rebecca thought Disney movies were the best thing to watch but Samantha like horror movies better. _ rented Saw from Redbox.
Options:
A. Rebecca
B. Samantha
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_394
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Natalie committed a bunch of good deeds in Samantha's name, because _ didn't want the credit.
Options:
A. Natalie
B. Samantha
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_395
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
I always wonder how people prefer reading in a library instead of at the house because the amount of people at the _ would make it hard to concentrate.
Options:
A. library
B. house
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_396
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
My gun was inspected with a cloth to make sure it worked fine. The _ was soft.
Options:
A. cloth
B. gun
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_397
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Christine took all the money while Mary told her to save the money for herself. _ only knows to take.
Options:
A. Christine
B. Mary
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_398
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Christopher tried to empty all the water from the tank in the yard because Michael had asked him to, but _ wasn't able to get it all out.
Options:
A. Christopher
B. Michael
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_399
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joel had many extra possesions while Neil didn't, so _ had to rent a storage shed.
Options:
A. Joel
B. Neil
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_400
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Aaron wanted to go the gym but the others wanted to go to the park because the _ did require membership.
Options:
A. gym
B. park
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_401
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Beautiful roses were bought by Jason for Dennis because _ is a receiver in general.
Options:
A. Jason
B. Dennis
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_402
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Brian informed Aaron that their coach had scheduled an extra event on Saturday morning since _ was present at yesterday's practice.
Options:
A. Brian
B. Aaron
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_403
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jack wanted to start a game, but couldn't decide between baseball or basketball. The _ game would call for more friends.
Options:
A. baseball
B. basketball
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_404
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Ryan ordered the salad with added avocado, but Randy passed, because _ wasn't ok with the $3 upcharge.
Options:
A. Ryan
B. Randy
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_405
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Mary was helping Patricia's daughter put on makeup because _ watches a lot of makeup tutorials.
Options:
A. Mary
B. Patricia
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_406
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Derrick had been working on his script for years and refused to get any other job, much to Logan's dismay. _ was worried and upset.
Options:
A. Derrick
B. Logan
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_407
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Samuel tried unsuccessfully to get Brett to skip school because _ was a truant that didn't follow the rules.
Options:
A. Samuel
B. Brett
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_408
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Donna needed dentures or implants for her bad teeth. She chose the _ because they are permanent.
Options:
A. dentures
B. implants
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_409
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joel researched laws and helped to open a preschool for Eric. Because _ is very good with kids.
Options:
A. Joel
B. Eric
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_410
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Neil introduced William, who is very shy, to his friends, but _ was being very quiet.
Options:
A. Neil
B. William
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_411
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Neil asked Brian to hand him the measuring tape, but _ already measured the wall to center the picture.
Options:
A. Neil
B. Brian
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_412
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me hungry.
Options:
A. omelet
B. hash brown
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_413
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joel had many extra possesions while Neil didn't, so _ didn't have to rent a storage shed.
Options:
A. Joel
B. Neil
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_414
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
At the beauty salon, Angela preferred to work on her eyebrows instead of her eyelashes because the _ were already worked on.
Options:
A. eyebrows
B. eyelashes
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_415
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The girl broke Leslie's heart but not Kenneth's because _ was never in love with her.
Options:
A. Leslie
B. Kenneth
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_416
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The kids at camp liked the activities with water, but avoided the sand, because the _ was cleansed.
Options:
A. sand
B. water
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_417
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jill was on a budget so she only bought a new dress for the ceremony and wore an old hat. She figured the _ would be less noticeable.
Options:
A. dress
B. hat
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_418
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
They discussed the company's budget at the business meeting but the _ was boring and the meeting was ran long.
Options:
A. budget
B. meeting
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_419
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Logan ended the one-side relationship they were having with Robert, which made _ feel relieved.
Options:
A. Logan
B. Robert
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_420
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
After a nasty breakup, Kayla needed a restraining order from Samantha because _ was scary to them.
Options:
A. Kayla
B. Samantha
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_421
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Derrick greeted Craig at the event but he did not respond to him because _ is humble.
Options:
A. Derrick
B. Craig
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_422
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Monica had trouble paying off their loan unlike Sarah because _ was an infrequent gambler.
Options:
A. Monica
B. Sarah
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_423
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The athletes on the team of Christine were more tired than those on the team of Monica because the ones with _ did less laps.
Options:
A. Christine
B. Monica
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_424
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Tanya was unrecognizable after Sarah was done beating them, so _ ended up going to jail.
Options:
A. Tanya
B. Sarah
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_425
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jasmine wanted to put the emerald on the ring but it would not fit. The _ was minuscule.
Options:
A. emerald
B. ring
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_426
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
All of the bands were not able to march on the fields at the same time because the _ were massive.
Options:
A. bands
B. fields
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_427
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
To pay for dinner, he used the credit card rather than cash. The _ was not available.
Options:
A. cash
B. card
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_428
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Ben had to drain both water and oil down the sink, but the _ was too fluid.
Options:
A. oil
B. water
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_429
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Dennis made their weight loss goal before Eric, because _ only ate a healthy diet.
Options:
A. Dennis
B. Eric
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_430
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
She decided to report the accident and the burglary, but the _ required much less investigation.
Options:
A. burglary
B. accident
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_431
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
When we go hiking I bring my backpack because it has built in water bottles and places for snacks. Today I forgot to bring the _ and was starving.
Options:
A. snacks
B. water bottles
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_432
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The woman pierced the customer's tongue with a needle before piercing his nose because the _ was numb.
Options:
A. tongue
B. nose
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_433
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Pho needs cilantro and beef to be tasty. However, the _ can be too bitter.
Options:
A. cilantro
B. beef
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_434
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Bill could only go out to the restaurants rather than the bars because going to the _ required a minimum age.
Options:
A. restaurants
B. bars
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_435
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
We reached a settlement with the company but were roadblocked by the court.  The _ was just more inflexible in its dealings.
Options:
A. company
B. court
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_436
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
At the estate sale, John saw the hammer was more affordable than the screwdriver, because the _ was used.
Options:
A. hammer
B. screwdriver
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_437
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Sally knew the exam would be hard so she developed a study schedule. The _ was 4 weeks away.
Options:
A. exam
B. schedule
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_438
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
At work, Mary uses a broiler a lot, but Rebecca uses a chainsaw. That's because _ is a tree cutter.
Options:
A. Mary
B. Rebecca
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_439
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Refraining from drinking was easy for Kyle but not Eric, as _ never enjoyed the taste of alcohol.
Options:
A. Kyle
B. Eric
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_440
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The roof of Rachel's home is old and falling apart, while Betty's is new. The home value of _ is lower.
Options:
A. Rachel
B. Betty
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_441
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The sand and water in the fish tank were very dirty, so the _ needed to be scrubbed.
Options:
A. water
B. sand
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_442
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joe brought his books to school in a suitcase instead of a backpack because the _ was smaller.
Options:
A. suitcase
B. backpack
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_443
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Kyle asked Brett for some tips on healthy eating because _ has recently lost weight.
Options:
A. Kyle
B. Brett
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_444
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Michael was on a diet, but cheated by eating junk food with Christopher. _ felt bad for ruining his plan.
Options:
A. Michael
B. Christopher
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_445
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The hotel had a terrible gym but a nice restaurant; the _ was something management attended to.
Options:
A. gym
B. restaurant
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_446
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The Windows software attempted to install the upgrades onto the computer, but the _ was outdated.
Options:
A. software
B. computer
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_447
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
I was driving my car and tried to get through the intersection, but the light turned red. The _ is too fast.
Options:
A. light
B. car
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_448
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Ian needed to adjust the mirror and Craig did not because _ was the same height as the owner of the car.
Options:
A. Ian
B. Craig
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_449
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jason was easily scared, so he watched sci-fi movies instead of horror movies because the _ were not scary.
Options:
A. sci-fi movies
B. horror movies
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_450
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The pressure of finding new jobs is harder than finding new apartments. The _ are high in numbers.
Options:
A. jobs
B. apartments
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_451
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
We set up the treasure hunt, but the treasure chest was found easily on the path because the _ was short.
Options:
A. chest
B. path
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_452
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The professor's eyes could not see clearly because of the sunglasses he had. The _ were poor.
Options:
A. Sunglasses
B. Eyes
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_453
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Mary loved to make baked potatoes, but Monica couldn't stand the smell; _ asked her to only make them when she was alone.
Options:
A. Mary
B. Monica
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_454
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Erin has a teenager whereas Patricia has toddler-age children because _ became a mother first.
Options:
A. Erin
B. Patricia
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_455
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Kenneth's back is being tended to by Derrick at the office, so _ is the client in this situation.
Options:
A. Kenneth
B. Derrick
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_456
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Henry wanted to stop yelling and start using a more effective type of communication because the _ was nice.
Options:
A. yelling
B. communication
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_457
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Kevin ate large amounts of food but not Adam. _ didn't have to get checked to see if they had a tapeworm.
Options:
A. Kevin
B. Adam
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_458
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Whilst on the beach Cynthia loved to wear a bikini but Laura did not because _ had a fat stomach.
Options:
A. Cynthia
B. Laura
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_459
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Tanya recently finished filling out a job application but not Megan because _ is currently unemployed.
Options:
A. Tanya
B. Megan
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_460
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Craig had problems with dry skin but not Hunter because _ used an irritating skin lotion.
Options:
A. Craig
B. Hunter
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_461
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jason considers he and Benjamin to be friends even though _ puts little effort into their relationship.
Options:
A. Jason
B. Benjamin
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_462
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Elena enjoyed yoga classes while Amy preferred other forms of exercise; this was because _ was flexible.
Options:
A. Elena
B. Amy
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_463
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Tanya was an adult while Samantha was young and still had room to grow , so _ took her old clothes.
Options:
A. Tanya
B. Samantha
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_464
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
They had to eat a lot to gain the strength they had lost and be able to work, the _ was too little.
Options:
A. work
B. strength
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_465
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Neil's cat was terrified of thunderstorms but Kyle's wasn't bothered by them. _ found their cat hiding under the bed after the loud crackle of thunder.
Options:
A. Neil
B. Kyle
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_466
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Leslie coughed more when they were eating their food than Adam although there was more seasoning in the food of _ .
Options:
A. Leslie
B. Adam
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_467
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
After walking barefooted, James washed his foot in the bowl of water and the _ got dirty.
Options:
A. foot
B. water
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_468
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Sarah rolls her eyes as Monica extolls the virtues of vinegar as a cleaning solution for everything since _ is bored.
Options:
A. Sarah
B. Monica
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_469
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Aria tried to fix the fence in his garden by using new paint and wood, but the _ had termites.
Options:
A. paint
B. wood
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_470
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The paint would melt in the sun, so we used a varnish instead, since the _ was susceptible to heat.
Options:
A. paint
B. varnish
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_471
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The man decided to use a nail instead of a screw because the _ would be looser in the wood.
Options:
A. nail
B. screw
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_472
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Monica painted the porch for Kayla so the neighbor berated _ for being so lazy.
Options:
A. Monica
B. Kayla
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_473
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Carrie loves putting sugar in coffee as opposed to Laura because _ thinks the coffee tastes better.
Options:
A. Carrie
B. Laura
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_474
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joel plans to go to Latin America next year where Dennis is currently living, _ has never been to Latin America.
Options:
A. Joel
B. Dennis
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_475
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The roof would have to be repaired using tarps or shingles before the storm comes. The _ are a temporary fix, though.
Options:
A. tarps
B. shingles
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_476
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
When Benjamin put the family into debt, Adam filed for divorce; then the judge gave _ a sympathetic look.
Options:
A. Benjamin
B. Adam
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_477
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jen planned a retreat to a mountain or the park. She chose the _ because it was warmer.
Options:
A. mountain
B. park
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_478
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Adam cried when Donald had a stubbed toe since _ had a look of pain on his face.
Options:
A. Adam
B. Donald
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_479
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Derrick really liked working in Human Resources and William wanted to work at the same company, and _ subsequently accepted a position.
Options:
A. Derrick
B. William
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_480
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Since Craig threw aluminum cans in the trash and Benjamin recycled, _ was environmentally irresponsible.
Options:
A. Craig
B. Benjamin
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_481
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Ian laughs at Ryan because of the small Christmas tree they picked out. _ wants a six foot tree.
Options:
A. Ian
B. Ryan
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_482
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The pharmacy offered a product that could cure any disease, made of a new chemical and container, but the _ could hold few drugs.
Options:
A. chemical
B. container
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_483
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The sand and water in the fish tank were very dirty, so the _ needed to be filtered.
Options:
A. water
B. sand
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_484
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
It was easier for the diner to follow their budget than the food truck because the _ had less money to spend.
Options:
A. diner
B. food truck
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_485
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Samantha gifted her new bathrobe to Betty because it felt very itchy for _ when she tried it on.
Options:
A. Samantha
B. Betty
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_486
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
In order to grow his plants naturally, he bought fertilizer and water. The _ was filled with nutrients.
Options:
A. fertilizer
B. water
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_487
